comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
"mcm sama tapi tetap tak sama...
ada bergaji dan X ada...😂",@user584209086329,tokAjak ,0,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
dia punya suka la nk lantik sapa,@mofudeaminu,mofudeaminu ,1,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
tggu dan lihat.. ada lg... next pulak... 🤣,@irdinasofea7791,irdina sofea ,0,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
"isu xnk ambik gaji,xnk bg rakyat prtikaikn😂😂,menteri ank bini",@abewea92,ABe Wan ,2,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
PH the best,@63theva,Theva ,0,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
😂😂😂 kesian cai ..,@fmfbetta,FMF Betta ,0,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
hidup ph,@manescapethreeseven,manescape ,0,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
"kerajaan MADANI.
Menantu, Anak DAn biNI
PM sudah,
TPM sudah.
xkan menteri2 lain tengok saja",@hans6663,max ,1,3,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
senang la ye. 😂😂😂,@izwanidris94,izwanidris ,1,1,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
lps ni semua menteri² kabinet PMX bleh dah lantik anak² masing² sebagai penasihat.....yg x bergaji..... penjawat² awam bleh la letak jawatan🤣🤣🤣🤣🤣,@izzdania21,Dani danish ,1,1,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
hidup pH,@hobinjang77,hobin jang hobin ,0,1,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
