comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
terbaik Dsai pm10 janji tak sakau duit rakyat🥰🥰🥰,@mummy_apple,Mummy_Apple🍎💪🏻 ,2,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
Terbaik Nurul Ezzah,@rinakarina767,rinakarina767 ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
Like father like douther.kurban jiwa demi rakyat dan negara .,@user4081243810057,user4081243810057 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
semoga Allah merahmati keluarga Dsai. Aamiin,@kujalil62,user1402161075697 ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
terbaik brooo keno undi PAS PN kerana Allah,@roslanroslan08,Roslan Roslan ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
"masyaallah...PM tu
tk takut kena saman ke",@kingjoe367,Tuan Joe367dato ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
Alhamdulillah....terbaik puteri reformasi,@mohdazharabdhamid,mohdazharabdhamid ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
mb tmb ok? bergaji,@shamsuizani46,shamsuizani46 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
sakit Hati xde ubatnya..kecuali meroyan terus😂😂😂😂😂,@achanmus0,Dua Kali lima ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
hahaha..marah tu...sbar or orng sblah..5 tahun lgi kita lawan😂😂😂,@aminking5034,#jiwa kacau ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
dsai terbaik,@awie2335,awie1669 aiman ,1,0,3d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
"tetap,,kami tetap sokong dsai",@walleslyjal,walleslyjal ,1,0,3d ago ,2023-02-04,https://www.tiktok.com/@zorojr963/video/7194022286431767834,143,184,14,2023-1-29,10.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D
