tiktok_link,tiktok_description,tiktok_hashtag,Username,Views,posted_date,extracted_date
https://www.tiktok.com/@keadilancabangpandan/video/7170962288550219035,Salah seorang lelaki disebalik kemenangan ..  #PilihanMalaysia  #PRU15  #MalaysiaMemilih  #ayuhmalaysia  #iniusahakita  #pakatanharapan  #anwaribrahim  #rafiziramli  #p100pandan  ,#PilihanMalaysia #PRU15 #MalaysiaMemilih #ayuhmalaysia #iniusahakita #pakatanharapan #anwaribrahim #rafiziramli #p100pandan,keadilancabangpandan,236.9K,2022-11-28,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7170584528010874139,PM Anwar pengerusikan Majlis Tindakan Sara Hidup Negara #anwaribrahim  #pm10  #rafiziramli  #malaysia  #nurulizzahanwar  #tambun  #pakatanharapan  #pas  #pn  #bn  #kakwan  #wanazizah  #pru15  #yangdipertuanagong  #indonesia  #sejarah  #reformasi  #tokguru ,#anwaribrahim #pm10 #rafiziramli #malaysia #nurulizzahanwar #tambun #pakatanharapan #pas #pn #bn #kakwan #wanazizah #pru15 #yangdipertuanagong #indonesia #sejarah #reformasi #tokguru,potretkehidupan84,426.4K,2022-11-27,2023-01-30
https://www.tiktok.com/@harapanmalaysia/video/7165482822105435419,Makin ramai rakyat yang mahu melihat Anwar Ibrahim diberi peluang mentadbir Malaysia. Anwar Ibrahim mempunyai kelebihan dan kebolehan untuk memandu negara bagi menghadapi cabaran ekonomi yang kian meruncing. Ayuh rakyat Malaysia. Beri peluang kepada Pakatan Harapan untuk mentadbir Malaysia. #kitaboleh  #ayuhmalaysia  #pakatanharapan  #anwaribrahim  #pru15  #rafiziramli  #anakmuda  #RakyatIngat  #KitaJagaKita  #tolakBN  #tolakPN  #TolakPAS  #najibrazak  #muhyiddinyassin  #zahidhamidi  #capcut ,#kitaboleh #ayuhmalaysia #pakatanharapan #anwaribrahim #pru15 #rafiziramli #anakmuda #RakyatIngat #KitaJagaKita #tolakBN #tolakPN #TolakPAS #najibrazak #muhyiddinyassin #zahidhamidi #capcut,harapanmalaysia,193.9K,2022-11-13,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7166144517089856795,Tun jangan lupa jejak digital itu ada #rafiziramli  #pru15  #kelantan  #ayuhmalaysia  #pkr  #wanazizah  #kakwan  #anwaribrahim  #tokguru  #gv9  #pas  #pn  #bn  #pakatanharapan  #dokumentari  #sejarah  #inspirasi  #nurulizzah  #malaysia  #indonesia  #tambun  #perak ,#rafiziramli #pru15 #kelantan #ayuhmalaysia #pkr #wanazizah #kakwan #anwaribrahim #tokguru #gv9 #pas #pn #bn #pakatanharapan #dokumentari #sejarah #inspirasi #nurulizzah #malaysia #indonesia #tambun #perak,potretkehidupan84,218.7K,2022-11-15,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7167301018642828571,#rafiziramli  #kitaboleh  #pkr  #anwaribrahim  #pakatanharapan  #ayuhmalaysia  ,#rafiziramli #kitaboleh #pkr #anwaribrahim #pakatanharapan #ayuhmalaysia,rafiziramli,140.3K,2022-11-18,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7171320497412541723,"Kalau dapat boss mcm DSAI ni, hati pun senang #anwaribrahim  #rafiziramli  #nurulizzah  #nurulizzahanwar  #pru15  #reformasi  #inspirasi  #malaysia  #indonesia  #yangdipertuanagong  #muhyiddinyassin  #pn  #pas  #pakatanharapan  #bn  #sabah  #sarawak  #wanazizah  #kakwan  #pm10  #dsai ",#anwaribrahim #rafiziramli #nurulizzah #nurulizzahanwar #pru15 #reformasi #inspirasi #malaysia #indonesia #yangdipertuanagong #muhyiddinyassin #pn #pas #pakatanharapan #bn #sabah #sarawak #wanazizah #kakwan #pm10 #dsai,potretkehidupan84,557.2K,2022-11-29,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7171720628184075546,Rileks je Dato Seri Anwar bergaul dengan jiran #anwaribrahim  #rafiziramli  #nurulizzahanwar  #nurulizzah  #pru15  #ayuhmalaysia  #pkr  #pakatanharapan  #wanazizah  #kakwan  #bn  #pn  #pas  #sejarah  #inspirasi  #dokumentari  #reformasi  #pm10  #dsai  #sabah  #sarawak  #yangdipertuanagong  #indonesia ,#anwaribrahim #rafiziramli #nurulizzahanwar #nurulizzah #pru15 #ayuhmalaysia #pkr #pakatanharapan #wanazizah #kakwan #bn #pn #pas #sejarah #inspirasi #dokumentari #reformasi #pm10 #dsai #sabah #sarawak #yangdipertuanagong #indonesia,potretkehidupan84,340.7K,2022-11-30,2023-01-30
https://www.tiktok.com/@thegebangshow/video/7180303129085234459,Ayam mahal? jangan makan ayam.... Formula terbaik oleh Raja Formula!! #ayam  #ayammahal  #janganmakanayam  #fyp  #fypage  #rafiziramli  ,#ayam #ayammahal #janganmakanayam #fyp #fypage #rafiziramli,thegebangshow,509.6K,2022-12-23,2023-01-30
https://www.tiktok.com/@thegebangshow/video/7165285404860615962,Tipu orang tak pandai boleh la Rafizi ni... Membongak je dia ni... #ismailsabriyaakob  #ismailsabri  #syedsaddiq  #rafiziramli  #pru15  #ph  #pakatanharapan  #perikatannasional  ,#ismailsabriyaakob #ismailsabri #syedsaddiq #rafiziramli #pru15 #ph #pakatanharapan #perikatannasional,thegebangshow,203K,2022-11-13,2023-01-30
https://www.tiktok.com/@manivanan_gowin/video/7159087480837311771,"""Azmin Ali, Apa Kelas Anak Jantan?!"" Siapa Anak Jantan Yang Tulen? #ManivananGowin  #AyuhMalaysia  #RafiziRamli  #nurulizzah ",#ManivananGowin #AyuhMalaysia #RafiziRamli #nurulizzah,manivanan_gowin,348.4K,2022-10-27,2023-01-30
https://www.tiktok.com/@prasanthkumarbrakasam/video/7160170189827345691,Insan bernama @Dato Seri Anwar (TK)  mampu untuk memulihkan semula ekonomi Malaysia untuk kembali menjadi Harimau Asia. #DSAI  #News  #Lawan  #Viral  #Trending  #SuaraRakyat  #AyuhMalaysia  #SelamatkanMalaysia  #PakatanHarapan  #RafiziRamli  #AnwarIbrahim  #DemiRakyat  #Malaysia  #KerajaanGagal  #HargaBarangNaik  ,#DSAI #News #Lawan #Viral #Trending #SuaraRakyat #AyuhMalaysia #SelamatkanMalaysia #PakatanHarapan #RafiziRamli #AnwarIbrahim #DemiRakyat #Malaysia #KerajaanGagal #HargaBarangNaik,prasanthkumarbrakasam,471.2K,2022-10-30,2023-01-30
https://www.tiktok.com/@jason.yew/video/7129830618904481050,"DCNS guna 3 lapis syarikat, kos naik 3 kali ganda #skandalLCS  #kapalperang  #LittoralCombatShip  #BousteadNavalShipyard  #BNS  #rafiziramli  #ayuhmalaysia  #yakinirakyat  #KEADILAN  #PKR  #KEADILANuntukSemua  #foryou ",#skandalLCS #kapalperang #LittoralCombatShip #BousteadNavalShipyard #BNS #rafiziramli #ayuhmalaysia #yakinirakyat #KEADILAN #PKR #KEADILANuntukSemua #foryou,jason.yew,55.3K,2022-8-9,2023-01-30
https://www.tiktok.com/@rakyat.net/video/7163954126487964954,Rafizi KOYAK #rafiziramli  #rafizikoyak  #PKR  #pru15  ,#rafiziramli #rafizikoyak #PKR #pru15,rakyat.net,35.4K,2022-11-9,2023-01-30
https://www.tiktok.com/@jason.yew/video/7179200661022592283,Rafizi sekolahkan Radzi Jidin #parlimen  #dewanrakyat  #kerajaanperpaduan  #rafiziramli  #pandan  #KEADILANuntukSemua  #radzijidin  #putrajaya  #foryou  ,#parlimen #dewanrakyat #kerajaanperpaduan #rafiziramli #pandan #KEADILANuntukSemua #radzijidin #putrajaya #foryou,jason.yew,204.5K,2022-12-20,2023-01-30
https://www.tiktok.com/@jason.yew/video/7129464042896330011,Sebahagian besar dari masalah2 yg menyebabkan penyelewengan & kelewatan projek kapal perang LCS berpunca dari 2 keputusan utama #skandalLCS  #kapalperang  #LittoralCombatShip  #BousteadNavalShipyard  #BNS  #rafiziramli  #ayuhmalaysia  #yakinirakyat  #KEADILAN  #PKR  #KEADILANuntukSemua  #foryou ,#skandalLCS #kapalperang #LittoralCombatShip #BousteadNavalShipyard #BNS #rafiziramli #ayuhmalaysia #yakinirakyat #KEADILAN #PKR #KEADILANuntukSemua #foryou,jason.yew,58.7K,2022-8-8,2023-01-30
https://www.tiktok.com/@jason.yew/video/7139814184128105755,"Siasat Latiff, bukan Rafizi #skandalLCS  #anwaribrahim  #rafiziramli  #abdlatiffahmad  #foryou  ",#skandalLCS #anwaribrahim #rafiziramli #abdlatiffahmad #foryou,jason.yew,243.1K,2022-9-5,2023-01-30
https://www.tiktok.com/@malaysianow/video/7163975547914112283,Rafizi naik angin dengan wartawan | 9 Nov 2022 #MalaysiaNow  #News  #FlashNews  #malaysia  #rafiziramli  #azminali  #facebook  #kewangan  #saham  #beritatiktok  #fyp  ,#MalaysiaNow #News #FlashNews #malaysia #rafiziramli #azminali #facebook #kewangan #saham #beritatiktok #fyp,malaysianow,374.6K,2022-11-9,2023-01-30
https://www.tiktok.com/@kay.ahl/video/7163653783090662683,19 NOV 2022..inshaAllah 🇲🇾 #CapCut  ###hadiawang  #CapCut  #bubarparlimen  #rafiziramli  #partiislamsemalaysia  #anwaribrahim  #pakatanharapan  #pru15  #BN  ,#CapCut #hadiawang #CapCut #bubarparlimen #rafiziramli #partiislamsemalaysia #anwaribrahim #pakatanharapan #pru15 #BN,kay.ahl,218.4K,2022-11-8,2023-01-30
https://www.tiktok.com/@nasirseligi75/video/7180742625610321179,"Rafizi Ramli tanya Menteri Ekonomi ""otak letak kat mana...?"" #NasirSeligiChannel  #BuletinIstiqomah  #AaPP ",#NasirSeligiChannel #BuletinIstiqomah #AaPP,nasirseligi75,283.3K,2022-12-24,2023-01-30
https://www.tiktok.com/@tiktokmari135/video/7180727960742219034,Membalas kepada @miziemt09  #rafiziramli  #pm10  #anwar  #anwarpm10  #zahidhamidi  #pakatanharapan  #barisannasional  #hargatelur  #OPPOJoyBox2022  #kerajaangagal  #fyp  #pas  #abah  #perikatannasional  #pn  #,#rafiziramli #pm10 #anwar #anwarpm10 #zahidhamidi #pakatanharapan #barisannasional #hargatelur #OPPOJoyBox2022 #kerajaangagal #fyp #pas #abah #perikatannasional #pn,tiktokmari135,144.2K,2022-12-24,2023-01-30
https://www.tiktok.com/@harapanmalaysia/video/7163278654473080091,"Replying to @harapanmalaysia  Saya ulang lagi.  Kita bukan nak pilih AJK Masjid. Kita bukan nak pilih serban siapa paling tebal. Kita bukan nak pilih siapa paling alim. Ini bukan kriteria utama. Apa guna berserban tebal tetapi sanggup ambil jawatan dan elaun duta khas dikala rakyat susah semasa COVID19! Malu la sikit! Kerajaan PN - SOP caca merba. SOP bertukar. VIP double standard. Gila berebut politik bersama BN. Apa rakyat dapat? PRN Sabah yang menyebabkan kes covid meningkat tinggi. PKP paling panjang dalam dunia. 36,000 kematian! #kitaboleh  #ayuhmalaysia  #anwaribrahim  #pakatanharapan  #rakyatingat  #tolakrasuah  #pru15  #rafiziramli  #tolakBN  #tolakPN  #TolakPAS  #CapCut  #zahidhamidi  #najibrazak  #muhyiddinyassin  ",#kitaboleh #ayuhmalaysia #anwaribrahim #pakatanharapan #rakyatingat #tolakrasuah #pru15 #rafiziramli #tolakBN #tolakPN #TolakPAS #CapCut #zahidhamidi #najibrazak #muhyiddinyassin,harapanmalaysia,131.1K,2022-11-7,2023-01-30
https://www.tiktok.com/@faristrinity/video/7166697840595520795,Beza harta utk setiap pemimpin 😂 #fyp  #datosrinajibrazak  #rafiziramli  #datosrianwaribrahim  #tansrimuhyidinyassin  #pru15  #barisannasional  #undilahbarisannasional  #CapCut  ,#fyp #datosrinajibrazak #rafiziramli #datosrianwaribrahim #tansrimuhyidinyassin #pru15 #barisannasional #undilahbarisannasional #CapCut,faristrinity,159.2K,2022-11-17,2023-01-30
https://www.tiktok.com/@bncommsshahalam/video/7154926639565081882,Sultan Selangor Murka terhadap Khalid Samad. Biadap terhadap Institusi Diraja. Rakyat Selangor kena tahu. #PH  #PKR  #DAP  #AnwarIbrahim  #RafiziRamli  #ShahAlam  #ParlimenShahAlam  ,#PH #PKR #DAP #AnwarIbrahim #RafiziRamli #ShahAlam #ParlimenShahAlam,bncommsshahalam,257.8K,2022-10-16,2023-01-30
https://www.tiktok.com/@harapanmalaysia/video/7166198883377368347,Jangan biarkan diri anda diperbodohkan dengan Doktrin sempit dan sesat seperti yang dilaung-laungkan oleh PAS.  #kitaboleh  #ayuhmalaysia  #pakatanharapan  #anwaribrahim  #pru15  #rafiziramli  #anakmuda  #RakyatIngat  #KitaJagaKita  #tolakBN  #tolakPN  #TolakPAS  #najibrazak  #muhyiddinyassin  #zahidhamidi  #CapCut  ,#kitaboleh #ayuhmalaysia #pakatanharapan #anwaribrahim #pru15 #rafiziramli #anakmuda #RakyatIngat #KitaJagaKita #tolakBN #tolakPN #TolakPAS #najibrazak #muhyiddinyassin #zahidhamidi #CapCut,harapanmalaysia,179.4K,2022-11-15,2023-01-30
https://www.tiktok.com/@zahidmatserudin913/video/7163460928338513178,#rafiziramli  #malaysia  #pru15  #pakatanharapan  #pkr  #GPS  #sarawak  #sarawakfirst  #gabunganpartisarawak  #anwar  #anwaribrahim  #kitaboleh  #sarawakian  ,#rafiziramli #malaysia #pru15 #pakatanharapan #pkr #GPS #sarawak #sarawakfirst #gabunganpartisarawak #anwar #anwaribrahim #kitaboleh #sarawakian,zahidmatserudin913,266.2K,2022-11-8,2023-01-30
https://www.tiktok.com/@dsaiph0/video/7153524351021714715,AG pun tak berkenan tapi Pihak Mereka endahkan. #reformasi  #nurulizzah  #nurulizzahanwar  #Foryou  #malaysia  #undipakatanharapan  #RakyatNo1  #ayuhmalaysiaku  #anwaribrahim  #rafiziramli  #pakatanharapan  #votepakatanharapan  #tiktokmalaysia  #politics  #viral  #tranding  ,#reformasi #nurulizzah #nurulizzahanwar #Foryou #malaysia #undipakatanharapan #RakyatNo1 #ayuhmalaysiaku #anwaribrahim #rafiziramli #pakatanharapan #votepakatanharapan #tiktokmalaysia #politics #viral #tranding,dsaiph0,677.9K,2022-10-12,2023-01-30
https://www.tiktok.com/@alif_firdaus_azis_/video/7162785070518979867,"Memandangkan kempen PRU 15 sedang hangat dijalankan di tiktok Malaysia, di sini saya nak kongsikan salah-satu strategi YB memenangi hati rakyat dan pengundi. #yb  #yangberkhidmat  #yangberhormat  #pru15  #pru15tolakph  #pru15tolakbn  #pru15tolakpn  #pru15tolakkatak  #pru15tolakpejuang  #pru15tolakpas  #pru15tolakdap  #pru15tolakgta  #pru15undibn  #pru15undipas  #pru15undiph  #pru15undipn  #pru15undipejuang  #pru15undiharapan  #anwaribrahim  #matsabu  #zahidhamidi  #ismailsabriyaakob  #rafiziramli  #khairyjamaluddin  #kj  #sungaibuloh  #tambun  #prutambun  #prusungaibuloh  #prumalaysia  #prumalaysia15  #politikmalaysia  #politiktiktok  #politikmelayu  #pilihanrayaumumke15  #malaysia  #perdanamenterimalaysia  #kempenpolitik  #politikgaduh  #azminali  #muhyiddinyassin  #tunmahathir  #partipas  #paribn  #barisannasional  #partiislamsemalaysia  #tunggangagama  #pakatanharapan  #perikatannasionalprihatinrakyat  ",#yb #yangberkhidmat #yangberhormat #pru15 #pru15tolakph #pru15tolakbn #pru15tolakpn #pru15tolakkatak #pru15tolakpejuang #pru15tolakpas #pru15tolakdap #pru15tolakgta #pru15undibn #pru15undipas #pru15undiph #pru15undipn #pru15undipejuang #pru15undiharapan #anwaribrahim #matsabu #zahidhamidi #ismailsabriyaakob #rafiziramli #khairyjamaluddin #kj #sungaibuloh #tambun #prutambun #prusungaibuloh #prumalaysia #prumalaysia15 #politikmalaysia #politiktiktok #politikmelayu #pilihanrayaumumke15 #malaysia #perdanamenterimalaysia #kempenpolitik #politikgaduh #azminali #muhyiddinyassin #tunmahathir #partipas #paribn #barisannasional #partiislamsemalaysia #tunggangagama #pakatanharapan #perikatannasionalprihatinrakyat,alif_firdaus_azis_,283.3K,2022-11-6,2023-01-30
https://www.tiktok.com/@politikus2x5/video/7166618614588509467,Replying to @nehxxszz   RAMALAN PRU15 P.100 PANDAN #pru15  #politikmalaysia  #ge15  #fyp  #ramalan  #jangkaan  #bn  #pn  #ph  #rafiziramli  ,#pru15 #politikmalaysia #ge15 #fyp #ramalan #jangkaan #bn #pn #ph #rafiziramli,politikus2x5,45.9K,2022-11-16,2023-01-30
https://www.tiktok.com/@nrldami4/video/7166983757839338779,Sebarkan vid ni sampai rafizi tengok#CapCut  #fyp  #fypシ  #pru15  #pru15malaysia  #muhyiddinyassin  #anwaribrahim  #rafiziramli  #pasterengganu  #paskedah  #paskelantan  #passelangor  #perikatannasional  #pakatanharapan  #barisannasional  ,#CapCut #fyp #fyp #pru15 #pru15malaysia #muhyiddinyassin #anwaribrahim #rafiziramli #pasterengganu #paskedah #paskelantan #passelangor #perikatannasional #pakatanharapan #barisannasional,nrldami4,190.2K,2022-11-17,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7132107235077000475,#najibrazak  #rafiziramli  #ayuhmalaysia  #pkr  #umno  #1mdbscandal ,#najibrazak #rafiziramli #ayuhmalaysia #pkr #umno #1mdbscandal,rafiziramli,1.4M,2022-8-15,2023-01-30
https://www.tiktok.com/@jason.yew/video/7166528217174510875,"SPRM serbu pejabat Rafizi, tahan kakitangan Invoke 7 jam #PRU15  #AyuhMalaysia  #KitaBoleh  #Harapan  #rafiziramli  #partikeadilanrakyat  #keadilanuntuksemua  #foryou  ",#PRU15 #AyuhMalaysia #KitaBoleh #Harapan #rafiziramli #partikeadilanrakyat #keadilanuntuksemua #foryou,jason.yew,541.1K,2022-11-16,2023-01-30
https://www.tiktok.com/@jason.yew/video/7158675065922489626,Kenapa Rafizi macam tak pernah puji Anwar? #PRU15  #KitaBoleh  #UndiPH  #rafiziramli  #anwaribrahim  #AyuhMalaysia  #pakatanharapan  #keadilanuntuksemua  #partikeadilanrakyat  #foryou  ,#PRU15 #KitaBoleh #UndiPH #rafiziramli #anwaribrahim #AyuhMalaysia #pakatanharapan #keadilanuntuksemua #partikeadilanrakyat #foryou,jason.yew,766.5K,2022-10-26,2023-01-30
https://www.tiktok.com/@anwaribrahimfansofficial/video/7164423707069353242,#PRU15  #PakatanHarapan  #KitaBoleh  #fypviralシ  #fypage  #corruption  #fypage  #trending  #PAS  #rafiziramli ,#PRU15 #PakatanHarapan #KitaBoleh #fypviral #fypage #corruption #fypage #trending #PAS #rafiziramli,anwaribrahimfansofficial,65.4K,2022-11-11,2023-01-30
https://www.tiktok.com/@najib.bakar/video/7164728273140960539,Kes 2000 juta ringgit bukti pejawat awam dah menyampah dengan PAS. #pas  #perikatannasional  #barisannasional  #politik  #projek  #tebatanbanjir  #tuanibrahimtuanman  #rafiziramli  #keadilan  #pakatanharapan  #fyp  #2billion  #muhyiddinyassin  #azminali  #hadiawang  ,#pas #perikatannasional #barisannasional #politik #projek #tebatanbanjir #tuanibrahimtuanman #rafiziramli #keadilan #pakatanharapan #fyp #2billion #muhyiddinyassin #azminali #hadiawang,najib.bakar,238.5K,2022-11-11,2023-01-30
https://www.tiktok.com/@harapanmalaysia/video/7163652983329164571,"Bak kata Ex CEO TH, Nik Hasyudeen: Jika pekerja yang bekerja secara kontrak selalu ponteng kerja dan menyakau duit syarikat, adakah kita akan sambung kontrak orang seperti ini? Bukan susah kan nak memilih?  #kitaboleh  #ayuhmalaysia  #pakatanharapan  #anwaribrahim  #tolakBN  #tolakPN  #TolakPAS  #rafiziramli  #zahidhamidi  #najibrazak  #muhyiddinyassin  #rakyatingat  #anakmuda  ",#kitaboleh #ayuhmalaysia #pakatanharapan #anwaribrahim #tolakBN #tolakPN #TolakPAS #rafiziramli #zahidhamidi #najibrazak #muhyiddinyassin #rakyatingat #anakmuda,harapanmalaysia,189.1K,2022-11-8,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7167836715565042970,Doakan yang terbaik DSAI PM10 #anwaribrahim  #tambun  #malaysia  #muhyiddinyassin  #matsabu  #pm10  #pas  #pn  #bn  #malaysia  #inspirasi  #sejarah  #ayuhmalaysia  #reformasi  #pengkhianat  #pru15  #pakatanharapan  #kakwan  #rafiziramli ,#anwaribrahim #tambun #malaysia #muhyiddinyassin #matsabu #pm10 #pas #pn #bn #malaysia #inspirasi #sejarah #ayuhmalaysia #reformasi #pengkhianat #pru15 #pakatanharapan #kakwan #rafiziramli,potretkehidupan84,1M,2022-11-20,2023-01-30
https://www.tiktok.com/@jason.yew/video/7180594855809191195,Kalau ahli ekonomi menjelaskan sebab harga barang naik #rafiziramli  #menteriekonomi  #ayuhmalaysia  #hargabarang  #KEADILANuntukSemua  #foryou  ,#rafiziramli #menteriekonomi #ayuhmalaysia #hargabarang #KEADILANuntukSemua #foryou,jason.yew,312.6K,2022-12-24,2023-01-30
https://www.tiktok.com/@harapanmalaysia/video/7163541056951258394,"Replying to @harapanmalaysia  Mari kita amalkan zikir ini. Insyaallah, ekonomi akan maju jaya, rasuah berkurang, ringgit akan menguat, pelabur masuk berpusu-pusu.  Amalkan ya. 🤪 #ayuhmalaysia  #kitaboleh  #pakatanharapan  #anwaribrahim  #rafiziramli  #TolakPAS  #tolakPN  #tolakBN  #zahidhamidi  #najibrazak  #muhyiddinyassin  #RakyatIngat  ",#ayuhmalaysia #kitaboleh #pakatanharapan #anwaribrahim #rafiziramli #TolakPAS #tolakPN #tolakBN #zahidhamidi #najibrazak #muhyiddinyassin #RakyatIngat,harapanmalaysia,153.8K,2022-11-8,2023-01-30
https://www.tiktok.com/@sewakolamhuluselangor/video/7145046427289373979,#rafiziramli  #pakatanharapan ,#rafiziramli #pakatanharapan,sewakolamhuluselangor,213.7K,2022-9-19,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7128022458216549658,#ayuhmalaysia  #lcs  #pkr  #ph  #rafiziramli ,#ayuhmalaysia #lcs #pkr #ph #rafiziramli,rafiziramli,284.5K,2022-8-4,2023-01-30
https://www.tiktok.com/@mizzconsultant/video/7143836284543323419,Layannn #matkilau  #melayu  #sejarah  #rafiziramli  #reformasi  #harimalaysia  ,#matkilau #melayu #sejarah #rafiziramli #reformasi #harimalaysia,mizzconsultant,218.3K,2022-9-16,2023-01-30
https://www.tiktok.com/@thia.afief/video/7164911902127131930,Dari berjuta2 claim tetiber jadi scammer pulak ada beberapa ringgit jer haisssssss emang ye looooo dasarrrr! #pijibuathal  #pijipenipu  #rr  #rafizikoyak  #rafizipenipu  #phpenipu  #phkoyak  #ph  #bn  #pn  #sprm  #rafiziramli  #thiaafief  #isusemasa  #trending  #viral  ,#pijibuathal #pijipenipu #rr #rafizikoyak #rafizipenipu #phpenipu #phkoyak #ph #bn #pn #sprm #rafiziramli #thiaafief #isusemasa #trending #viral,thia.afief,177.5K,2022-11-12,2023-01-30
https://www.tiktok.com/@sinardailymy/video/7142494544406400282,"Umno is crying over ‘criminals’ while people are struggling, says Rafizi#sinardaily # topnewstoday # Umno # RafiziRamli # NajibRazak # ZahidHamidi # Prison # flood ",#sinardaily,sinardailymy,65.2K,2022-9-12,2023-01-30
https://www.tiktok.com/@beritakini8/video/7173717128871316762,MUHYIDIN JAWAB 600 BILLION SILA TANYA TENGKU ZAFRUL #beritakini  #malaysianow  #gajimenteri  #malaysianews  #utusanmalaysia  #fyp  #foryou  #dsai  #malaysiagazzete  #beritatiktok  #yourpage  #rafiziramli  ,#beritakini #malaysianow #gajimenteri #malaysianews #utusanmalaysia #fyp #foryou #dsai #malaysiagazzete #beritatiktok #yourpage #rafiziramli,beritakini8,3.3M,2022-12-6,2023-01-30
https://www.tiktok.com/@jason.yew/video/7167294165313752347,"""Macam mana Muhyiddin dapat masuk group WhatsApp Yahudi?"" #PRU15  #AyuhMalaysia  #KitaBoleh  #Harapan  #rafiziramli  #partikeadilanrakyat  #keadilanuntuksemua  #foryou  ",#PRU15 #AyuhMalaysia #KitaBoleh #Harapan #rafiziramli #partikeadilanrakyat #keadilanuntuksemua #foryou,jason.yew,943.4K,2022-11-18,2023-01-30
https://www.tiktok.com/@umnopandan/video/7158335122331208961,Datuk Panglima Sugin naik angin #pru  #pru15  #kstabilandankemakmuran  #kestabilanmasahadapan  #politikmalaysia  #rafiziramli  #tolakph  #tolakpn ,#pru #pru15 #kstabilandankemakmuran #kestabilanmasahadapan #politikmalaysia #rafiziramli #tolakph #tolakpn,umnopandan,232.8K,2022-10-25,2023-01-30
https://www.tiktok.com/@steeringrakyat/video/7166379178743368987,Bukti surat MOF meluluskan projek rundingan terus kepada MBI (Selangor) bernilai RM2 Billion. #politiktiktok  #politikmalaysia  #prumalaysia  #invoke  #ge15  #pakatanharapan  #foryourpage  #foryoupage  #fyp  #pru15  #fitnah  #malaysiantiktok  #malaysia  #melayu  #perikatannasional  #barisannasional  #malaysia  #pilihanrayaumumke15  #rafiziramli  #rafizi  ,#politiktiktok #politikmalaysia #prumalaysia #invoke #ge15 #pakatanharapan #foryourpage #foryoupage #fyp #pru15 #fitnah #malaysiantiktok #malaysia #melayu #perikatannasional #barisannasional #malaysia #pilihanrayaumumke15 #rafiziramli #rafizi,steeringrakyat,51.1K,2022-11-16,2023-01-30
https://www.tiktok.com/@shahrilhamdan/video/7148076153318771995,Siri Balas dan Jawab: Sandiwara Matawang Ringgit. #SambungYangTergendala  #fyp  #EconTok  #Malaysia  #Currency  #Dollar  #Fed  #InterestRates  #RafiziRamli  #BarisanNasional  #PakatanHarapan ,#SambungYangTergendala #fyp #EconTok #Malaysia #Currency #Dollar #Fed #InterestRates #RafiziRamli #BarisanNasional #PakatanHarapan,shahrilhamdan,804.9K,2022-9-27,2023-01-30
https://www.tiktok.com/@jason.yew/video/7162866226861985050,Rafizi akan bongkar skandal UMNO Bersatu PAS mulai Isnin #PRU15  #AyuhMalaysia  #KitaBoleh  #Harapan  #rafiziramli  #partikeadilanrakyat  #keadilanuntuksemua  #foryou  ,#PRU15 #AyuhMalaysia #KitaBoleh #Harapan #rafiziramli #partikeadilanrakyat #keadilanuntuksemua #foryou,jason.yew,342.3K,2022-11-6,2023-01-30
https://www.tiktok.com/@keadilan.hulu.langat/video/7157603538372168987,Pemimpin jangan jadi pengkhianat - titah Sultan Selangor. #ayuhmalaysia  #PRU15  #pakatanharapan  #PKR  #DSAI  #BN  #umno  #Najib  #anwaribrahim  #keadilanrakyat  #india  #cina  #melayu  #mahatirmohamad  #umno  #fyp  #PAS  #Amanah  #PN  #rafiziramli  #Malaysia  #rasuah  #pilihanraya  ,#ayuhmalaysia #PRU15 #pakatanharapan #PKR #DSAI #BN #umno #Najib #anwaribrahim #keadilanrakyat #india #cina #melayu #mahatirmohamad #umno #fyp #PAS #Amanah #PN #rafiziramli #Malaysia #rasuah #pilihanraya,keadilan.hulu.langat,381.2K,2022-10-23,2023-01-30
https://www.tiktok.com/@jason.yew/video/7121168538559057178,Najib rasa takut bila Rafizi kembali aktif di medan politik #fahmifadzil  #KongresKEADILAN  #rafiziramli  #najibrazak  #KEADILAN  #PKR  #KEADILANuntukSemua  #foryou ,#fahmifadzil #KongresKEADILAN #rafiziramli #najibrazak #KEADILAN #PKR #KEADILANuntukSemua #foryou,jason.yew,706.4K,2022-7-17,2023-01-30
https://www.tiktok.com/@demi_malaysia/video/7137714816189353217,#RAFIZIRAMLI  #ISMAILSABRI ,#RAFIZIRAMLI #ISMAILSABRI,demi_malaysia,193.4K,2022-8-31,2023-01-30
