comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
lawak,@pak_mat86,Abg Apam Balik ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
elok ngan mat sabu😂... hahaha... 2x5... menteri statement pelik2😂😂😂,@aakifdanzarra,Aakif dan Zarra ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
manja sungguh,@encik_15,Encik ,0,0,1-4,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
🤣🤣🤣🤣,@terciptanyaaku,G'reenForce ,0,0,1-1,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Raja formula turun harga Rafizi mana ni 🤣🤣🤣🤣🤣🤣🤣🤣,@zaidtharchis66,user6950351591840 ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂,@joepower1988,Wan Intan Iskandar ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
zaman DSN dah terbaik dah.... sekarangni memghadapla.. sarkas,@radhwan11,Radhie-Hazard ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂🥰🥰,@amal78778,amal78778 ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂,@wshaiful,WanShaiful ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂,@sharminalyahya,Sharmin Alyahya ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂😂Menteri kartun,@wakjul2020,Wakjul 2020 ,1,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
🥰🥰,@nita_erissa,Nita Erissa ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😲😂,@c.melor,Rosana ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Menteri sebelum ni takde masalah pun…,@fazilfawzi,Fazil Fawzi ,1,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂,@4215ess,Aces’s ,0,0,2022-12-25,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@fazuraabdullahfaz,fazuraabdullahfaz ,0,0,2022-12-25,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
gaji mahal jangan makan gaji...habis nak makan apa.,@mietocang4,mietocang1 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😁,@js7jebatsetia,JS7jebatsetia ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@paksyed81,Syed Mohd Rafie ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
kdg2 nmpak mcm lawak je pH ni..tp dorg wat kje mmang terbaikk..,@80cctv,80cctv ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
makan obat cepat hoi ya hoi,@razakalias,razakalias ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂,@nor.asmah68,Nor.Asmah68 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂,@nlizashukor,𝒏𝒍𝒊𝒛𝒂𝒔𝒉𝒖𝒌𝒐𝒓 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😅😅,@hafizahfiza0002,Hafizah Fiza ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
boleh jadi maharaja lawak,@merbok63,merbok63 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂,@jamal77472,jamal ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂,@zulhissammansor,Zulhissam Mansor ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂adooiiiii,@mfauzi522,user011199 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
🥰🥰🥰,@hana66355,ya nurhanan 2023 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂,@maelkgmedan,mael Kgmedan ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@shahfieeshah,shahfieeshah ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂,@diansyurga19,user6282449285012 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😳😳,@epid3766,epid3766 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@abg..chik360,abg chik 360 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@myputramyputra,myputramyputra ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@toslih22,fido encis ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
kan hahahaa,@inickalang,inic Kalang ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
kertas formula nk kt mne.... korang penuh kn lg....,@geng_bendan9,@geng bendan9 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂,@biey2_khai,Biey2_khai ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Lucu gak wak nie. Spontanius. Wak kalau ayam mahal kami peniaga nasi ayam tukar kepada ikan sadin boleh?,@b3nlodin,B3NLODIN ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂,@kicapcapjalin,kicapjalinjalinki ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😳,@hasbul819,Has Bul819 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😅😅😅😅😅😅,@annelau27,Anne Lau ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😁🥰😂😳😏😅,@asrulriyadh,Auniq Shoppe ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
"masa kempen, tak guna statement pun.",@ariffrhim,AriffRhim ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@energybetta,𝔼𝕟𝕖𝕣𝕘𝕪𝔹𝔼𝕋𝕋𝔸 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂,@lanpakteh,Lan Pak Teh ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂,@che_puan1,Acik 66 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Kelakar..,@nuoiiairaz,nurulaini ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@yangkuza,Taurus Girl ,1,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂😂😂😂,@khairiellee,khairiel Lee Nahar ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@noorhidayahdara70,noorhidayahdara70 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂😇😇,@jawajamahjarijepun,miey ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
waktu jd pembangkang xde mic kn 😁,@yes_mujieu,ㄚ乇丂_爪ㄩﾌ丨乇 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂adoiii mampoihh rr ni😂😂,@norainiahmad221187,Puan Ain❣️ ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
lain mcm dia pnye complain...,@rizuwanwan606,Labu ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@anakpeneroka3,budakfelda2 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
🤪🤪🤪🤪🤪🤪🤪,@djohsem,Dj Ohsem ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂,@mohdizwan026,mohdizwan026 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
kaluttt😂😂😂😂,@kalsombaker,KalsomBakar ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Dengan segala penerangan. Jangan ambil macam tebuk atap.,@user3627401465306,user3627401465306 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😅😅,@mawarkampungcheh,Mawar05 ,1,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
geng² ni bole tapau Maharaja lawak,@papa_jepp,Papa Jepp ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Kikikiki.....,@captmuvonmazlan,muvonmazlan ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@mohammedismail6996,mohammedismail6996 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂,@sirmyname05,sirmyname ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😅😅😅😅😅😅😅,@feliciach14,Felicia ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂,@hartinahsuratman,hartinahsuratman ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😁😁,@halfyz,. ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂,@shaf8820,SHAF ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Lain kali cakap sorang2...,@syukrisalamtv3,Syukri Salam ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😅😅😅,@mie_along,Mie@Along ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Kena buat maharaja lawak liga menteri..,@mohdazmanyaacob20,mohdazmanyaacob20 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂,@chehazli667,Che Hazli667 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂😂😂😂,@wayinwayin._,Wayin Wayin240 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂,@azlizaman,azlizaman ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
aduiiii tgkla video full....haha..,@norsya_81,Norsya_81 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@the_clasik1354,MOHAMMAD AKA 🎭🇲🇾 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
"dulu kempen bukn main formula,skrng dh hilang ke",@7767goku,7767GOKU ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
lupa nak bukak neck tie ke tu,@wangliku,wangliku ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂,@rightwings_,FriedReich ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
knp tiba2 jadi lawak plak ni Lepas jadi menteri😂😂😂,@ddqaleef,DdQaleef ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
x professional...,@jameahmohamed,jameahmohamed ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
🤣🤣🤣🤣🤣🤣🤣🤣,@firham_86,user949934404847 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂😂,@sitidaud748,Aku milikmu 🇲🇾 ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
"lawak²lh menteri² skrg ni. bru je fyp yg 'Dsai lupa dia dh jd Pm',skrg yg ni lg😂😂",@_kupkakes303,꧁🎀evelyn-ffy小姐🎀꧂ ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂,@user284003180,Tik Toker ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂,@aidiazan,Aidi Azan ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂,@faiandiss,Ittaqullah ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😅😅,@laraohhlara,LaraaohhLaraa ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂,@john_wick553,B@bayaga ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂😂😂😂😂😂😂😂,@zulmz3833,Zulkaini Zul503 ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Pakar pusing22😏😏😏,@wahidrahman493,1st ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
rporter ni pn 1..bgila ruang sikit dia nk tgok formula kira2 ayam tu..mmg gnius btol frmula dia bgi tdi..mnteri2 dlu pn xpenah trpikir nk buat mcm tu,@ikmalfisol,Ikmal Fisol ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😁😁😁,@terrance1983,Terrance1983 ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
kena cari formula utk letak statement plak lepas ni.,@fikz98,Fik Daud ,0,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂😂,@chemat1979,chemat lgkawi ,1,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
"wat lawak plk...hr tu angkat tel😅
tara tu ja menteri PH",@ctaishah151,siti@26 ,2,0,2022-12-23,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
hahaha... 😂😂😂,@adoiadoiy,Adoi Adoiy ,0,0,1-1,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
sedih,@saiprawatmuaythai,Saiprawat MuayThai ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
pasola,@qasih1010,Awang cik embun ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
hahahaha,@mohdsyaifulaizam,Mohd Syaifulaizam ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
😂,@nuri_enterprise68,NURI ENTERPRISE ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
layak jadi pembangkang saja jadi kerajaan tak boleh gagal😂😂,@bourne722,bourne722 ,0,0,2d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
hahahah menteri scammer,@pendekar_pinangsebatang,Dollah jin 👹 ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
"Nk letak kertas bodoh tu pn jadi masalah,,cam ne la nk bantu rakyat..Wahai p'gundi2 PH,klu korg x nmpk lagi kelembapan dia ni x tau la..😂",@syahrul3382,$y@hruL~Ni2@M® ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
tak pernah jadi menteri...sekali jadi perak sikit la,@musang945,Muhamad Wan277 ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Mic mahal harga naik.. Jangan pakai Mic,@kukureja,kukureja ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri² PH paling lawak,@wandiotai,Wandi Otai ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
muka kuat kelentong😂,@tangtingtong11,user1890382537021 ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
terbukti Terbaik YB PH 🥰🥰🥰🥰🥰🥰🥰🥰,@khairulanuar1132,khairulanuar1132 ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
"x pernh jd menteri, bila jd menteri kalut tgk byk mic",@juneisjune06,June H ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri copy paste matmazlan..2x5 22 tak guna satu sen,@budakpakerlorong1,VAN★JENAZAH★AKU ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Hero❎Zero✅,@dubeks_9610,HANGKEBUN ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Lemah menteri ni😅,@ceolepatubi,Boss LepatUBI ,0,0,1-20,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Menteri mangkuk,@apaisator,Apai Sator ,0,0,1-16,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
dlu berapi dh jdi kerajaan cam🤡🤡pulak🤣🤣,@42121_,AZIZI ALI ,0,0,1-4,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
kepala dh nk botak pikir formula baru nk spin rakyat..woi rapiji bila myvi baru nak turun harge 25k..😂😂😂,@azriesukarmins,Azri Sukarmin358 ,0,0,1-4,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Para pemimpin PKR amat mencuit hati setiap kali berhadapan rakyat,@rizalzainal7522,zairulrizalzainal ,0,0,1-3,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
hg iigt meja mkn kedai kopi ke boleh smbang smbil tepuk meja😂jenih smbang kedai kopi laguni la😂,@kamalju5186,kamalju5186 ,0,0,1-1,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
@xixanmk:::Asalkn Bkn PN/Pas tetap Kekal sbg PNbangang dibwh KEREJAAN KEMPUNAN.Meroyanlh spai lebam🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,@geejan69,xixanmk ,0,0,1-1,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Tak tahu la apa nk cakap.. Semua menteri pun cap ayam. Ayam pun lg bagus dari diorg 😅😂,@azizulrizal547,azizulrizal547 ,0,0,2022-12-31,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri gilo,@adamtwiw63bcyi878,azim ,0,0,2022-12-28,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri ke cm ni gaya,@awihamzah10,Awi Hamzah10 ,0,0,2022-12-28,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri paling .....,@roguerough0,roguerough0 ,0,0,2022-12-28,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri cap ayam 🐔,@ramlizahidhawa,ramlizahidhawa ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
ape punya menteri la...MCM MCM hal...ph,@tompok_73974,tompok ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
sia-sia je pulau tengah tapi solution suruh rakyat kurang makan ayam,@xxdxmx,xd ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
letak atas dahi ko rafizi,@za_izul22,za_izul22 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
kasian baru jd menteri..tgok mic jd mcm tenok..ha ha ha,@juslanharizzal,JH.. fa faudah gold 916 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
"Orang kuat PH 👍
Tahniah YB Rafizi 🇲🇾",@mrzuraadam,Zura Adam ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Yer paling lembut dah tu tegur.,@yabedabeduu2823,Yabedabeduu2823 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri x pwrnah jumpa mic ke,@hondavskriss,Honda Vs Kriss ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
ni menteri cap ayam,@djpaparocksputara,djpaparocksputara ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri ayam haha,@hfmhi,hfmhi ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
menteri PH yg trlebih advance n cerdik sgt ni,@boblembu23,bob 23 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Menteri bangang Akhir zaman 😂😂😂,@laluna7078,La Luna ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
sebelum banjir besor kita lari dulu..hahaha..itulh antara formula2 aneh menteri.,@amalrasul00,amalrasul ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Menteri memang macam tu lah 😅,@ariffitness,Ariffaizal Ariffin ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
masa jd pembangkang xde lak nak skrip.. cam x biasa press conference lak .. lawak la,@aidaazelan,Ayda ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Aku tengah cari komen pembatak dan walaun ni...😁😁😁,@cikguauto,Cikgu Automotif ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
Formulanya 1) beli rostrum lebih besar 2) berentikan p.a tak buat keja tak buat keja 3) guna satu mic je 😁,@kamariah07mansor,Kamariah Mansor ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
"dulu berkempen tak cukup 10 mikrofon,sekarang dah jadi menteri lihat 1 mikrofon pun dah takut😂😂",@urielhanael,zarifrafael ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
kalau cikgu baik anak murid mst baik- macai ph,@kejimbitan,𝙟𝙞𝙢𝙗𝙞𝙩 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@pokcikku/video/7180300404062702854,6297,755,221,2022-12-23
