comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
😁😂😂😅,@user4749875160950,user4749875160950 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Lenyap sudah .. formula ajaib🤫🤫🤫🤫🤫🤫,@afisraof,afisraof ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
bukan ayat ni menteri.. lama dah cakap,@matketegaq,Mat Ketegaq ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂😂,@ayensareng,user6256139261448 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
2 x 5...vs..5 x 2..,@amirdanial67,myking.... ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂,@af_0206,Fazli Said ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😅😅😅,@sareyza_masrupawanperak,sareyza_masrupawanperak ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂,@rangersgarage,rangers garage ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂,@zackyam21,zackyam21 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂,@user1455847111327,J.D.T ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂,@erniamynancy,Erni Amynancy ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂,@zaimieywahab,Zaimiey Wahab ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂,@ferditaufik,Ferdi Taufik ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
dulu banyak ckp tu kena nie tak kena...😳,@mohdnazrinbasir,NAZRIN ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Spinnnn,@deen2334,deen2334 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂,@kak_asiah,Asiah @ kurma Ajwa jb ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂,@noyazreen21,cik noy ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂😂,@azharkamaruzaman,Azhar Kamaruzaman ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂🤣🤣,@hafiz8807,Hafiz😉 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂,@fauzanrais37,ejanz9 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
2x5 5x2,@en_aduka,Aduka empire ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂😂,@dastan_2979,Dastan_2979 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Ok faham² jawapan yg diberikan adalah manual dan garis panduan utk pak menteri bg jwpn pada rakyat. Sbb tu jwpn semua menteri sama bila kenaikan harga,@zexckerry,zexc kerry ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hahaha,@brodermi08,Mohdazmi Azmi525 ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
@rafiziramli,@saifulsharoon,saifulsharoon146 ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hahahahahahahahaha,@airrollroll,Airroll Roll ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Hahaha 😂😂😂,@syaain26,Kedai 3asG ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hahahahaha,@azizajih,Azizajih ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
akhirnya selesai juga masala negara hebat la di ni..,@raynerrnoh,raynerrnoh ,0,0,8h ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kerajaan x payah buat kerja la kalau mcm tu😂,@user7882014568000,user7882014568000 ,0,0,1d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ni je ke solusi dr raja formula......kelakar standards pakar formula kalau mcm ni🤣🤣🤣,@boboyjohny,Boboy Johny ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"Betul tu, Jgn makan, aku sorang boleh makan ubi kayu, pucuk kayu, tapi anak bini aku tak boleh",@mohamedzainuden,mohamedzainuden ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"jgn mkn ayam,jgn mkn telur,makan nasi goreng,minyak naik jgn naik keta.semua geng² mereka,buat kenyataan mcm ni.",@are_diey07,are diey ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ni rakyat marhaen dh lama tau,@irthazha,IrThaZha ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
bila menteri berkata Kata,@yobjanggut,Yob Janggut ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
dia ni ada sekolah kah..tanya jer.,@abahringgo,@samtiara ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kalau macam ni semua org boleh jadi menteri,@aziela.71,Aziela Aziela283 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
cmni je ke level menteri yg dok pung pang pung pang masa jadi pembanggang🤔🤔,@arar4664,arar ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
aku rase nenek aku kalau klau jdi menteri ekonomi lgi bgus dr si piji ni🤦🏻🤦🏻🤦🏻,@ezatfuyuki,ezatfuyuki ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Macam nie ke jawapan menteri ekonomi?,@paih100_transporter,Budak Sawah Ny 7 ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
NAK KATA BUKAN2...TAKUT MACAI2 MARAH...SEBAB PEMIMPIN PALING BIJAKSANA DARI PLOT PH KATANYA🤣😂🤣😂🤣😂🤣😂,@mrbroawanbiru,PENCINTA ULAMAK ,0,0,1-22,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
hari tu kata dedak mahal sbb tu ayam mahal.prtenak ayam bnyk brnti tenak ayam.tp dedak mahal mcm.bkpo xjath hrga dy.ag sbb lembu plok mkn dedak tu.😂,@thiefkids,Th!3fK!d$ ,0,0,1-20,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"By right Rafizi tak layak jadi seorang Menteri, by right 😂",@danialmarzuni,danialmarzuni ,0,0,1-13,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
cakap kena konfiden..cakap ada slang sikit² pastu campur dengan english sikit nak bagi org percaya..,@bob.shahrul.ayob,Bob Shahrul ,0,0,1-8,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
formula mana kau belajar ni pizi. kurangjan mkn ayam kalau mahal sgt?????,@saif_alipaduuuu,saif ali ,0,0,1-8,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
boleh buat batu cincin idea dia ni..formula yang paling bernas yg aku pernah dengar.. kenapalah tak pernah terfikir nak kurangkan makan ayam 😂😂😂,@egyroro7,egyroro ,0,0,1-8,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
sebelum dan selepas😏😏😏,@mohdfaqaruddinabr,mohdfaqaruddinabr ,0,0,1-6,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Amat2 dasyattttttt pakar ekonomi pya idea🤣🤣🤣... Mna nk dpt pakar ekonomi mcm di abad 2023😝😝😝,@mua_azree,MUA_AZREE ,0,0,1-4,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
study ekonomi kt univ mana bosss😏😏,@masalakicimasalabesa,zamkkkkkkkkkkk ,0,0,1-3,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kalau mcm tu takda kerajaan pun rakyat boleh hidup,@nelayantasikberis,nelayantasikberis ,0,0,2022-12-31,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
tepok tagan pegundi ph n macai ye...nti fomula covid pulak...😂😂😂,@user615225568447,jelapang padi.... ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
aku blh jd menteri klu mcm tu cara nk selesai masaalah,@shahasrul4,shahasrul4 ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Bila kaki kencing di pilih utk jadi menteri. Last2 rakyat yg kene kencing,@joerama2,user6767812790590 ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
menteri cap ayam,@katutusulleh,Bond ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
macam ni aja boleh jawab pasal ayam..apa ni,@atan_tuya,Atan Yana ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"Waktu jadi pembangkang mcm2 formula,skrg formula😄😂😂malas lah nak ckp",@aman4shop,Aman | Racun Tiktok 🛍 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
budak-budak sekolah pun boleh buat formula ni😂😂😂😂😂,@rl7229,Pondok Usang ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
sejak zaman Ahmad Maslan beritahu lagi aku tak makan ayam.... aku makan kangkung Aje.....😅😅😅😅,@putrasikamat,khalifah ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mampus rakyat mcm ni ...Menteri Ekonomi ubi kayu 😂😂😂😂😂,@ams10151,ams10151 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"Dah jadi menteri dah bang rafizi,bukan cakap cakap kosong saja yang di formulakan",@owowl7,Mr owl ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
klu gitu jgn jd menteri,@mohdzaiful119,Mohd Zaiful119 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
buat la formula turun harga ayam piji,@faizhashim6,faizhashim203 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
oooo....mknaye menteri2 jela mkn ayam....,@jeffrye83,jeffrye83 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Aku pun boleh jd Menteri klu guna formula tu...Menteri tong kosong,@zainudinrahim263,Zack ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mase jd pembangang nampak formula mcm bijak da jd kerajaan bengap lak😅,@lesley636,AmirulAswad. ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kerajaan dl xpandai.idea dy bagus cam adikk aku waktu darjah 1,@user1683800976059,zuli ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"Kalaulah Menteri dulu buat mcm ni, dah lama selesai isu ayam. Inilah formula yg kita mahukan 😂😂😂",@coachsyahril,Coach Syahril | Marketer ,1,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"Ini sotong lapiji,pandai belit2 ooo,.padan la digelar sotong nuar😁😁😁",@sehaalerfan,Oyenggg ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"sepatutnya dia teruskan jadi pembangkang KERANA waktu dia pembangkang, otak masih berfungsi dan cerdik dari sekarang.",@taufikyaacob,تَوْفِيْقَ وَالْهِدَاٰيَهُ ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"jauh sgt pusing..senang mcm ni la,pengguna x payah beli ayam😂😂😂😂 mcm tu ka?",@budakletrik2007,Wanjoe ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"Dulu sembang boleh la,skrg bila dh duduk kt tempat yg sepatutnya semua formula dia hnya tinggal angin...",@jasnida99,JasNida ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😳ni kerajaan Ka pembangkang.. ayam.. kini makanan untuk VIP 😂😂. rakyat X boleh mkn Ayam. mkn megge pun Mahal sda 😂😂.,@user164422441071598,ok aja ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
rafizika world economist standard wakakakakak😁😂😂,@dannydivido,user4409394826180 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kalau formula ni..aku pon bole cakap..tak payah fizi nie..hampeeh je,@jimmy_roll,jimmy_roll ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Stupid solution by stupid ministers from stupid government,@nizamahmad529,Nizam Ahmad ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"knp kerajaan plak x kawal hrga brg, tu bkn kerja kerajaan ke?? lapiji ni bt hal la",@speedyzr,speedyZr ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
menteti ekonomi cap ayam.,@hatimhakim11,PERUNDING EKONOMI ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Kurang kn makan ayam klu sblum ni makan 1 ketul skarang makan stengah ketul,@aleemtokmeneay,Aleem Tok Meneay ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
😂😂😂menteri ayam,@jijul_albanjari85,jijulalbanjari85 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mak cik saya umur 80 sgt faham hukum permintaan.....,@wookibrahim,user9088002938094 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Dulu sblm jadi kerajaan mcm mcm formula ada. Bila jadi kerajaan otak dah jadi tepu. Itu lah pemimpin kita,@manbdc3999,Ridzuan3999 Ridzuan3 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ni budak sek rendah pun boleh pikir..,@najibnorhan,Najib Norhan ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
x reti x soh cakap.. lagi byk ckp lagi byk nmpk ......... huhuhu,@abufaqeh,Raja Hariz ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"aym mahal ,ikan pn mahal, daging lagilah, kambing pn cekik darah hrga..syur pn dh mhl skrg..abis nk mkn ape?nk mkn pasir pn dh mhl skrg ni",@punkrockacademy,punkrockacademyfightsongs ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
sama jer jawapan kerajaan lama. hantu betul,@reen_rxx7,Reen Azman Mohd Amran ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"ini ke tahap Menteri Ekonomi, JKKK kg pun boleh ckp mcm ni",@yobhamizam67,yobhamizam ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Hoiii mana penyokong ph komen la woiii🤮 #makanmu,@basripaka,basripaka ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kesian rakyat MaLaysia 😏 ada menteri mcm ni,@narcoscartela,NARCOS CARTELA ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
#menteribangang,@basripaka,basripaka ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Kami ok jer mahai…jnji geng kami kerajaan😅(macai),@aniqarjun21,Aniq Arjuna ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
koyak,@jumanji1241,jumanji1241 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
pengunaan otak tengah yg berkesan,@mohdsyukri179,mohdsyukri317 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Pandai betul menteri aku ni . Kurang kan berfikir lebihkan bercakap 👍,@ujangx,Muhd Zulhilmi ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
betoi abg... ikut situasi mkn yg murah dulu... jgn buat pekak bila org bg maklumat,@jangkang781,Mohd Arif Karim ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mcm mn org boleh sokong dia ni😏,@oyaoyin,🇲🇾5iez🇲🇾 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
lepas nie Kami nak Bela ayam sendirilah..boleh makan tiap2 Hari...,@ne8cafeic3,N£$C@F£ IC£ ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Ahmad maslan pun blh cakap gitu...hahahah Kate pakar formula ...rupanya pakar pusing...hahahha,@ahmqdjeffri,ahmqdjeffri ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Kalau nak boikot dari beli ayam. Diaorang boleh eksport ayam ke Singapore. Lagi untung diaorang,@dinobravo71,dinobravo71 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mana la macai ph...minta komen sikit pasal ini,@mrbabaclown,MRBABA CLOWN ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mana cai² ph+bn sejati....takat ni je kebijakan menteri² korang?,@azizali2589,matemerah ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
mcm nie punya point..sama level dgn point orang kampung 10 tahun lepas...,@ayimahang,naz@ayi mahang ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Malu la cmni..,@mrqwertyuiop_,mrqwertyuiop_ ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"Hak tu duk nk sgt jd menteri tu, byk idea x cerdik dlm palo otak, lps tu duk laung nk bantu rakyat",@paku238,Jack Sparrow 30 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"knpa tak post full..blkg tu dia ada ckp,kita belum sampai tahap ini. bila hati dah benci,jgn hasut org mbenci juga. jgn busukkan hati org lain juga.",@mr_alpha.17,ALPHA ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Cari lah cara macammana nak naikkan nilai rm...,@amanman34,Aman Man56 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
org kg pun reti kalau mcm ni bukan nanti jadi menteri,@shidips,shidips 🟥🟨🟥 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"dulu kata orang
sekarang dia pulak
buat 😂😂",@brieebnon,aku pemandu lori ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Cakap orang ekonomi kena fahamlah,@mutalibyahya189,mutalibyahya189 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Suh PIBG je jadi menteri... Selamat Anak2 skola,@khadijahbachik,khadijahbachik ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
jgn buat malu,@faridahhanafi590,faridahhanafi590 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Uish cerdik btul menteri ekonomi mcm ni. Tak sia2 kan rakyat mengundi. Hidup PH,@manusiakulitmahal,Qwertyuiop ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
Kepakarannya bercakap..tu je mampu...☹,@saripahsaad969,Saripah Saad956 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
wowwww this is our PAKAR EKONOMI...🤣🤣🤣🤣,@pokerface6066,Pokerface ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
eemmmmm .... serupa macam Menteri lama dulu jaa ... rasanya lahh 😂😂😂,@datosayutiahmad,DatoSayutiAhmad ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
"senang jawapan..jenis tak duduk tempat rakyat macam ni la, pnting diri sendiri.. kalau mcm tu baik tak payah jadi menteri..",@saifulpokdik,pokdik ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
baik ang gtau klu nk mkn ayam bela la sendiri,@caen.8,caen rain ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
ingatkan metering PH lbh cerdik...alahai...sama jeee,@acikana997,Acik Ana997 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
menteri cap ayam😁,@butikraflesia,butikraflesia ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
geng Ahmad Maslan da...baru korang tau bila da duduk jadi kerajaan..😅,@nanadnan2010,Nana Adnan ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
menteri kesayangan geng ph ni,@rizmi_yusof,Rizmi Yusof Jr ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
formula saya hanya terpakai apabila saya menjadi pembangkang.harap maklum,@emyhamizah,funfairy ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
kalau level ni punya otak..aku rase aku layak jd menteri..,@santoksingh66,Santoksingh66 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
biasa tera nak blh jadi menteri blh cakap mcm2...lepas jadi menteri bagi idea tak serupa bikin.....,@mieyza76,mieyza76 ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
briliant... npe la x terfikir idea ni.. mmg xsalah kami pilih rafizi.. mmg terbukti dia pakar ekonomi.. we pround of u piji..,@pencil2b_saya,Pencil2b_saya ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
undi PH RAKYAT senang kahkah 😆 raja formula segala pembohong,@kimimaru95,Hegamaru ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,2022-12-23
