comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
"jgn masuk PH datuk, ak tak pergi dh mydin phni.🤭",@beyourself_fend,Beyourself_Fend ,2,13,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
terbaik,@khaii7655,khai ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Alhamdulillah moga peniaga2 yg mengambil bhgian dimurahkan rezeki oleh Allah SWT,@mas_michiko2,Mas Michiko II ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
alhamdulillah,@puan.zai,zai ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰🥰🥰🥰🥰🥰🥰🥰,@ceo.heeelmie.original,CEO.HEELMIE.ORIGINAL ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Alhamdulillah smoga bganda2 lg rezeki para peniaga menu rahmah ini.,@sophie80800,SophieANz ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
k ckp lebih² kang kena saman😂,@ze789032,Ze789032 ,0,1,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
apa ni bos Mydin ajar pak menteri main Tik tok..ini tak Rahmah..😂😂😂 apa pun saya sokong,@aziim95,aziim95 ,0,1,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
laju,@en.mimpi,Mohd Syawaluddin ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Alhamdulillah 🥰,@putradanish2023,Hanya Pada mu™ ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
yg dok kedah be like😂😂..,@memebuncit,meme_ ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
wow,@julianamedina194,Julianaaz1987 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
kami boikot kedai yg mahal😂😂,@abuuwaisalfatehalayubi,abuuwaisalfatehalayubialqutuz ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
