comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
"bangkrut la ,kedai mkm lain.. kerajaan kaut untung😂😂😂😂",@rubenjoker1,rubenJoker1981 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Kalau semua tempat harga macam itu tak apa,@dev_2305,Devindran Ponnakov ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
siapa RAHMAH aku tak undiii diaaaaaaa!!!!,@amirul469_,FOERZA ヤミカゼ ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
apalah......idea mcm ni......,@user040446403,Lotfi Ahmad ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
mydeen mana,@user7048626361534,mek yam ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Rahmah sepupu ngan rosmah 😂,@homienigha,imforreal ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
😂😂😂😂😂😂dah menu Rahmah pulak....MCM MCM je....lepas nie ape pulak Rahmah nak buat....,@rafiburger1,Rafi Burger ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
hahaha ko ingat mydin tu ujung jln umah je ker...,@hanafbrznjg,Epywolf ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
kalau kelantan hrga mcm ni pg bnyk trdpt di kbnykn kedai,@aaaa09876555444,one vs two ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
sepatutnya turun kan barang rakyat boleh masak dirumah jimat,@tashajohortashajo,tashajohortashajo ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
jgn jadi kerejaan kalau rakyat gak kena tanggung pekedai tu pun rakyat...mana formula,@cosmocosmo2303,Cosmo Cosmo230 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
