comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
😂😂😂😂😂😂😂😂😂,@princessart100,princessart100 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
kita di gula² kan,@fkhri_sbri,MF ,2,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
taniah Nur izzah,@kannahsupramaniam,Kannah Supramaniam ,2,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
madani for all 😂😂😂,@tuanpengaroh,Abe Tuan Pengaroh ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
PH terbaiiik ekonomi Malaysia pun dh naik,@nadia.uddin,Cik Nad Channel ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
tahniah nuar pasti umno bangga dgn anuar....🤣🤣🤣😂😂😂😂,@pk.tamzack,Zack77 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"Rocky bhai KGF pernah berkata - NEPOTISMMM Aaaaaaaa, hahahahahha",@aryanfaryz,aryanfaryz ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
":ini undang2 terbesar skali didalam banyak undang2 ,
undang2 nie dinamakan family planning😂😂😂",@suhaimisaidan303677, ,2,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"semoga di permudahkan segala urusan, Aamiin",@hambanya690,paksu Atip ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"mcm sama tapi tetap tak sama...
ada bergaji dan X ada...😂",@user584209086329,tokAjak ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
dia punya suka la nk lantik sapa,@mofudeaminu,mofudeaminu ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
tggu dan lihat.. ada lg... next pulak... 🤣,@irdinasofea7791,irdina sofea ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"isu xnk ambik gaji,xnk bg rakyat prtikaikn😂😂,menteri ank bini",@abewea92,ABe Wan ,2,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
PH the best,@63theva,Theva ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
😂😂😂 kesian cai ..,@fmfbetta,FMF Betta ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
hidup ph,@manescapethreeseven,manescape ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"kerajaan MADANI.
Menantu, Anak DAn biNI
PM sudah,
TPM sudah.
xkan menteri2 lain tengok saja",@hans6663,max ,1,3,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
senang la ye. 😂😂😂,@izwanidris94,izwanidris ,1,1,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
lps ni semua menteri² kabinet PMX bleh dah lantik anak² masing² sebagai penasihat.....yg x bergaji..... penjawat² awam bleh la letak jawatan🤣🤣🤣🤣🤣,@izzdania21,Dani danish ,1,1,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
hidup pH,@hobinjang77,hobin jang hobin ,0,1,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Ni kan apa rakyat mahu undi lagi.,@playmaker960,Ghost ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
ramai yg meroyan😁,@mohdaffandi5057,mohdaffandi5057 ,2,1,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
ok la xdak gaji pun...haha,@user510517961874,user510517961874 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
baguslah tahniah,@eveeasyrecipediary,EVE ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
mantapp.....yb nurul trbaik..,@asi_3651,asi ,2,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
ya Allah apalah nasib rakyat,@ruaizahgaranijah,ruaizahgaranijah ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"bangun,bangun cuci muka😁",@zulrahim40,pakcik lori sawit 1/// ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"ok la tue , drpd zaman 70 menteri aun 😁😁",@smart13lastname,En Alter ,4,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
kita la dah bangun cai2 je anggap mereka dpt pemimpin dari syurga,@syahje3,syahcik ,3,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Terbaek DSAI alhamdulilah Nurul izzah bekerja utk rakyat tanpa gaji alhamdulilah,@razaqxaq,Razak Zak595 ,3,1,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"sya taknk gaji,sya taknk mercedes,kerana DLM diaM SY dah punYa segalanYa melebihi had",@mamalina_74,Lina01 ,3,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
fikirlah lh ye rakyat n nilai sendiri yg ada depan mata ari nie,@nurkartini3,Nur Kartini ,2,5,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
😂😂😂,@ismaildaud191,Ismail Daud ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Anak anwar yg sorang lagi dah jadi reporter road bully,@usernotfound72882,happy ,3,1,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
😂😂😂😂😂😂😂😂😂,@el_m1e,EL-M!E ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
😂😂,@iylajamylah,iylajamylah ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"rindu zaman abah
ayam sekor rm5.00
telor rm2.50 sepapan
m.masak rm10.50/5kg
beli sawi free timun, bendi
rinduuuu abahhh",@hadigani60,HadiGani ,2,2,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
